class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/PATO_0002009,http://purl.obolibrary.org/obo/PATO_0000052,branchiness,shape,A shape quality inhering in a bearer by virtue of the degree to which there are subdivisions or offshoots in a bearer entity.,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0000404,http://purl.obolibrary.org/obo/PATO_0001794,coiled,coiling,A shape quality inhering in a bearer by virtue of the bearer's being curled or wound (especially in concentric rings or spirals).,A shape quality inhering in a bearer by virtue of the bearer's being wound in a continuous series of loops.,,
http://purl.obolibrary.org/obo/PATO_0001794,http://purl.obolibrary.org/obo/PATO_0000052,coiling,shape,A shape quality inhering in a bearer by virtue of the bearer's being wound in a continuous series of loops.,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0000405,http://purl.obolibrary.org/obo/PATO_0000052,curled,shape,A shape quality inhering in a bearer by virtue of the bearer's having parallel chains in undulate fashion on the border.,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0000406,http://purl.obolibrary.org/obo/PATO_0001591,curved,curvature,A curvature quality inhering in a bearer by virtue of the bearer's having or being marked by a curve or smoothly rounded bend.,A surface shape quality inhering in a bearer by virtue of the bearer's exhibiting a degree of bending.,,
http://purl.obolibrary.org/obo/PATO_0001591,http://purl.obolibrary.org/obo/PATO_0000052,curvature,shape,A surface shape quality inhering in a bearer by virtue of the bearer's exhibiting a degree of bending.,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0000947,http://purl.obolibrary.org/obo/PATO_0002318,elliptic,superelliptic,"A spheroid quality inhering in a bearer by virtue of the bearer's being oval with two axes of symmetry, as produced by a conical section.","A shape constituting a transition between a rectangle and a circle; a closed curve, of which the circle and ellipse are special cases, whose parametric equation is x = a.cos2/rt, y = b.cos2/rt",,
http://purl.obolibrary.org/obo/PATO_0000428,http://purl.obolibrary.org/obo/PATO_0000057,sporadic,occurrence,A quality of a single process inhering in a bearer by virtue of the bearer's once or in or a few unpredictable instances.,A quality of a single process inhering in a bearer by virtue of the bearer's occurrence.,,
http://purl.obolibrary.org/obo/PATO_0000440,http://purl.obolibrary.org/obo/PATO_0000060,regular spatial pattern,spatial pattern,A pattern quality inhering in a bearer by virtue of the bearer's having a repeatable or predictable placement.,A spatial quality inhering in a bearer by virtue of the bearer's exhibiting repetition of placement of its parts.,,
http://purl.obolibrary.org/obo/PATO_0000467,http://purl.obolibrary.org/obo/PATO_0000070,present,amount,A quality inhering in a bearer by virtue of the bearer's existence.,The number of entities of this type that are part of the whole organism.,,
http://purl.obolibrary.org/obo/PATO_0000573,http://purl.obolibrary.org/obo/PATO_0000586,increased length,increased size,A length quality which is relatively large.,A size quality which is relatively high.,,
http://purl.obolibrary.org/obo/PATO_0000573,http://purl.obolibrary.org/obo/PATO_0000122,increased length,length,A length quality which is relatively large.,A 1-D extent quality which is equal to the distance between two points.,,
http://purl.obolibrary.org/obo/PATO_0000574,http://purl.obolibrary.org/obo/PATO_0000587,decreased length,decreased size,A length quality which is relatively small.,A size quality which is relatively low.,,
http://purl.obolibrary.org/obo/PATO_0000574,http://purl.obolibrary.org/obo/PATO_0000122,decreased length,length,A length quality which is relatively small.,A 1-D extent quality which is equal to the distance between two points.,,
http://purl.obolibrary.org/obo/PATO_0000595,http://purl.obolibrary.org/obo/PATO_0000586,increased volume,increased size,A volume which is relatively high.,A size quality which is relatively high.,,
http://purl.obolibrary.org/obo/PATO_0000595,http://purl.obolibrary.org/obo/PATO_0000918,increased volume,volume,A volume which is relatively high.,A 3-D extent quality inhering in a bearer by virtue of the bearer's amount of 3-dimensional space it occupies.,,
http://purl.obolibrary.org/obo/PATO_0000596,http://purl.obolibrary.org/obo/PATO_0000587,decreased volume,decreased size,A volume which is relatively low.,A size quality which is relatively low.,,
http://purl.obolibrary.org/obo/PATO_0000596,http://purl.obolibrary.org/obo/PATO_0000918,decreased volume,volume,A volume which is relatively low.,A 3-D extent quality inhering in a bearer by virtue of the bearer's amount of 3-dimensional space it occupies.,,
http://purl.obolibrary.org/obo/PATO_0000599,http://purl.obolibrary.org/obo/PATO_0000587,decreased width,decreased size,A width which is relatively small.,A size quality which is relatively low.,,
http://purl.obolibrary.org/obo/PATO_0000599,http://purl.obolibrary.org/obo/PATO_0000921,decreased width,width,A width which is relatively small.,A 1-D extent quality which is equal to the distance from one side of an object to another side which is opposite.,,
http://purl.obolibrary.org/obo/PATO_0000921,http://purl.obolibrary.org/obo/PATO_0001708,width,1-D extent,A 1-D extent quality which is equal to the distance from one side of an object to another side which is opposite.,A size quality inhering in an bearer by virtue of the bearer's extension in one dimension.,,
http://purl.obolibrary.org/obo/PATO_0000600,http://purl.obolibrary.org/obo/PATO_0000586,increased width,increased size,A width which is relatively large.,A size quality which is relatively high.,,
http://purl.obolibrary.org/obo/PATO_0000600,http://purl.obolibrary.org/obo/PATO_0000921,increased width,width,A width which is relatively large.,A 1-D extent quality which is equal to the distance from one side of an object to another side which is opposite.,,
http://purl.obolibrary.org/obo/PATO_0000618,http://purl.obolibrary.org/obo/PATO_0000140,bilateral,position,A positional quality inhering in a bearer by virtue of the bearer's having two sides; two-sided.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0000622,http://purl.obolibrary.org/obo/PATO_0000140,erect,position,A positional quality inhering in a bearer by virtue of the bearer's being upright in position or posture.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0000629,http://purl.obolibrary.org/obo/PATO_0000140,misrouted,position,"A positional quality inhering in a bearer by virtue of the bearer's having mistakenly taken course, way, or passage; ill-routed.",A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0000631,http://purl.obolibrary.org/obo/PATO_0000140,prostrate,position,A positional quality inhering in a bearer by virtue of the bearer's being stretched out and lying at full length along the ground.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0000634,http://purl.obolibrary.org/obo/PATO_0000060,unilateral,spatial pattern,A spatial pattern inhering in a bearer by virtue of the bearer's involvement of only one part or side.,A spatial quality inhering in a bearer by virtue of the bearer's exhibiting repetition of placement of its parts.,,
http://purl.obolibrary.org/obo/PATO_0000642,http://purl.obolibrary.org/obo/PATO_0000141,fused with,structure,A structural quality inhering in a bearer by virtue of the bearer's being merged with another entity.,"A morphology quality inhering in a bearer by virtue of the bearer's relative position, shape, arrangements and connectivity of an organism's various parts; the pattern underlying its form.",,
http://purl.obolibrary.org/obo/PATO_0002302,http://purl.obolibrary.org/obo/PATO_0001236,decreased process quality,process quality,A quality of a process that has a value that is decreased compared to normal or average.,A quality which inheres in an process.,,
http://purl.obolibrary.org/obo/PATO_0002302,http://purl.obolibrary.org/obo/PATO_0002301,decreased process quality,decreased quality,A quality of a process that has a value that is decreased compared to normal or average.,A quality that has a value that is decreased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0002304,http://purl.obolibrary.org/obo/PATO_0001236,increased process quality,process quality,A quality of a process that has a value that is increased compared to normal or average.,A quality which inheres in an process.,,
http://purl.obolibrary.org/obo/PATO_0002304,http://purl.obolibrary.org/obo/PATO_0002300,increased process quality,increased quality,A quality of a process that has a value that is increased compared to normal or average.,A quality that has a value that is increased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001710,http://purl.obolibrary.org/obo/PATO_0000117,3-D extent,size,A size quality inhering in an bearer by virtue of the bearer's extension in three dimensions.,A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude.,,
http://purl.obolibrary.org/obo/PATO_0000946,http://purl.obolibrary.org/obo/PATO_0002006,oblong,2-D shape,A shape quality inhering in a bearer by virtue of the bearer's having a somewhat elongated form with approximately parallel sides.,"A shape that inheres in a 2 dimensional entity, such as a cross section or projection of a 3 dimensional entity.",,
http://purl.obolibrary.org/obo/PATO_0002006,http://purl.obolibrary.org/obo/PATO_0000052,2-D shape,shape,"A shape that inheres in a 2 dimensional entity, such as a cross section or projection of a 3 dimensional entity.","A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0002318,http://purl.obolibrary.org/obo/PATO_0002006,superelliptic,2-D shape,"A shape constituting a transition between a rectangle and a circle; a closed curve, of which the circle and ellipse are special cases, whose parametric equation is x = a.cos2/rt, y = b.cos2/rt","A shape that inheres in a 2 dimensional entity, such as a cross section or projection of a 3 dimensional entity.",,
http://purl.obolibrary.org/obo/PATO_0000957,http://purl.obolibrary.org/obo/PATO_0001300,opacity,optical quality,An optical quality which obtains by virtue of the ability of the bearer to absorb visible light.,An EM radiation quality in which the EM radiation is within the fiat range of the spectrum visible deemed to be light.,,
http://purl.obolibrary.org/obo/PATO_0000967,http://purl.obolibrary.org/obo/PATO_0000052,undulate,shape,A shape quality inhering in a bearer by virtue of the bearer's having a sinuate margin and rippled surface.,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0000970,http://purl.obolibrary.org/obo/PATO_0000141,permeability,structure,A structural quality inhering in a bearer by virtue of the bearer's disposition to being permeated or pervaded by a gas or liquid (as by osmosis or diffusion).,"A morphology quality inhering in a bearer by virtue of the bearer's relative position, shape, arrangements and connectivity of an organism's various parts; the pattern underlying its form.",,
http://purl.obolibrary.org/obo/PATO_0000982,http://purl.obolibrary.org/obo/PATO_0000970,permeable,permeability,A permeability quality inhering in a bearer by virtue of the bearer's being capable to be permeated or pervaded by a gas or liquid (as by osmosis or diffusion).,A structural quality inhering in a bearer by virtue of the bearer's disposition to being permeated or pervaded by a gas or liquid (as by osmosis or diffusion).,,
http://purl.obolibrary.org/obo/PATO_0000985,http://purl.obolibrary.org/obo/PATO_0000973,non-porous,porosity,A porosity quality inhering in a bearer by virtue of the bearer's being incapable of admitting the passage of gas or liquid through pores or interstices.,A structure quality inhering in a bearer by virtue of the bearer's disposition to admit the passage of gas or liquid through pores or interstices.,,
http://purl.obolibrary.org/obo/PATO_0000992,http://purl.obolibrary.org/obo/PATO_0001548,viscosity,quality of a liquid,A physical quality of a fluid inhering in a bearer by virtue of the bearer's disposition to internal resistance to flow.,"A physical quality inhering in an entity exhibiting the physical characteristics of an amorphous (non-crystalline) form of matter between a gas and a solid that has a definite volume, but no definite shape.",,
http://purl.obolibrary.org/obo/PATO_0001028,http://purl.obolibrary.org/obo/PATO_0001906,acceleration,movement quality,A physical quality inhering in a bearer by virtue of the rate of change of the bearer's velocity in either speed or direction.,A physical quality inhering in a bearer by virtue of the bearer's participation in movement.,,
http://purl.obolibrary.org/obo/PATO_0001029,http://purl.obolibrary.org/obo/PATO_0001018,efficiency,physical quality,A physical quality inhering in a bearer by virtue of ratio of the bearer's output to the bearer's input.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001031,http://purl.obolibrary.org/obo/PATO_0001018,elasticity,physical quality,A physical quality inhering in a bearer by virtue of the bearer's disposition to recover its size and shape after deformation in any way.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001159,http://purl.obolibrary.org/obo/PATO_0000033,concentrated,concentration of,A concentration quality inhering in a bearer by virtue of the bearer's exhibiting concentration.,A quality inhering in a substance by virtue of the amount of the bearer's there is mixed with another substance.,,
http://purl.obolibrary.org/obo/PATO_0001161,http://purl.obolibrary.org/obo/PATO_0000033,diluted,concentration of,A concentration which relatively low.,A quality inhering in a substance by virtue of the amount of the bearer's there is mixed with another substance.,,
http://purl.obolibrary.org/obo/PATO_0001172,http://purl.obolibrary.org/obo/PATO_0001031,inelastic,elasticity,An elasticity quality inhering in a bearer by virtue of the bearer's inability to recover its size and shape after deformation in any way.,A physical quality inhering in a bearer by virtue of the bearer's disposition to recover its size and shape after deformation in any way.,,
http://purl.obolibrary.org/obo/PATO_0001191,http://purl.obolibrary.org/obo/PATO_0000140,medial to,position,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the middle relative to another entity.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001193,http://purl.obolibrary.org/obo/PATO_0000140,lateral to,position,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the side relative to another entity.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001195,http://purl.obolibrary.org/obo/PATO_0000140,proximal to,position,A spatial quality inhering in a bearer by virtue of the bearer's being located more centrally than another entity.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001201,http://purl.obolibrary.org/obo/PATO_0001890,Y-shaped,tripartite,A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of the letter Y.,A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being divided into three branches.,,
http://purl.obolibrary.org/obo/PATO_0001890,http://purl.obolibrary.org/obo/PATO_0000402,tripartite,branched,A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being divided into three branches.,A branchiness quality inhering in a bearer by virtue of the bearer's having branches.,,
http://purl.obolibrary.org/obo/PATO_0001890,http://purl.obolibrary.org/obo/PATO_0002008,tripartite,concave 3-D shape,A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being divided into three branches.,A complete three dimensional shape in which there is a line connecting pair of points on the object that lies outside the object. Or: a shape with cavities. Contrast: concave.,,
http://purl.obolibrary.org/obo/PATO_0001208,http://purl.obolibrary.org/obo/PATO_0000058,odorless,odor,An odor quality inhering in a bearer by virtue of the bearer's lacking odour.,A physical quality inhering in a bearer by virtue of the bearer's molecules being are aerially dispersed and perceived by an odorant receptor.,,
http://purl.obolibrary.org/obo/PATO_0001227,http://purl.obolibrary.org/obo/PATO_0001303,variant,variability,A variability quality inhering in a bearer by virtue of whether the bearer exhibits variation or change.,A quality inhering in a bearer by virtue of the bearer's disposition to varying or changing.,,
http://purl.obolibrary.org/obo/PATO_0001230,http://purl.obolibrary.org/obo/PATO_0001018,strength,physical quality,A quality inhering in a bearer by virtue of the bearer's power or force.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001234,http://purl.obolibrary.org/obo/PATO_0000140,distal to,position,A spatial quality inhering in a bearer by virtue of the bearer's being located further from a more centrally located entity.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001291,http://purl.obolibrary.org/obo/PATO_0001739,electromagnetic (EM) radiation quality,radiation quality,A physical quality that inheres in an bearer by virtue of how that bearer interacts with electromagnetic radiation.,A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.,,
http://purl.obolibrary.org/obo/PATO_0001739,http://purl.obolibrary.org/obo/PATO_0001018,radiation quality,physical quality,A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001292,http://purl.obolibrary.org/obo/PATO_0070060,full-spectrum EM radiation quality,quality of interaction of a substance with electromagnetic radiation,An EM radiation quality that is independent of the EM wavelength range.,"A quality of a substance on which or through which electromagnetic radiation impinges or traverses with respect to radiation. This substance quality changes the quality of the incident radiation with respect to any of: intensity, direction, scatter and wavelength.",,
http://purl.obolibrary.org/obo/PATO_0070060,http://purl.obolibrary.org/obo/PATO_0002198,quality of interaction of a substance with electromagnetic radiation,quality of a substance,"A quality of a substance on which or through which electromagnetic radiation impinges or traverses with respect to radiation. This substance quality changes the quality of the incident radiation with respect to any of: intensity, direction, scatter and wavelength.",A quality inhering in a bearer by virtue of its constitution.,,
http://purl.obolibrary.org/obo/PATO_0001294,http://purl.obolibrary.org/obo/PATO_0001292,radiation reflective quality,full-spectrum EM radiation quality,A scalar EM radiation quality which obtains by the capacity of the bearer to scatter or reflect radiation.,An EM radiation quality that is independent of the EM wavelength range.,,
http://purl.obolibrary.org/obo/PATO_0001323,http://purl.obolibrary.org/obo/PATO_0001709,area,2-D extent,A 2-D extent quality inhering in a bearer by virtue of the bearer's two dimensional extent.,A size quality inhering in an bearer by virtue of the bearer's extension in two dimensions.,,
http://purl.obolibrary.org/obo/PATO_0001709,http://purl.obolibrary.org/obo/PATO_0000117,2-D extent,size,A size quality inhering in an bearer by virtue of the bearer's extension in two dimensions.,A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude.,,
http://purl.obolibrary.org/obo/PATO_0001367,http://purl.obolibrary.org/obo/PATO_0001925,lobate,surface feature shape,A surface feature shape quality inhering in a bearer by virtue of the bearer's having deeply undulating edges forming lobes.,A surface shape quality inhering in a bearer by virtue of the bearer's shape of features present on its surface or outer shell.,,
http://purl.obolibrary.org/obo/PATO_0001925,http://purl.obolibrary.org/obo/PATO_0000052,surface feature shape,shape,A surface shape quality inhering in a bearer by virtue of the bearer's shape of features present on its surface or outer shell.,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0001410,http://purl.obolibrary.org/obo/PATO_0000052,striated,shape,"A shape quality inhering in a bearer by virtue of the bearer's being marked by narrow lines or grooves, usually parallel.","A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0001413,http://purl.obolibrary.org/obo/PATO_0002242,angular velocity,velocity,A physical quality inhering in a bearer by virtue of the rate of the bearer's angular movement about an axis; the angle rotated in a given time.,A physical quality inhering in a bearer by virtue of the bearer's rate of change of the position.,,
http://purl.obolibrary.org/obo/PATO_0001428,http://purl.obolibrary.org/obo/PATO_0001842,medium acidity,acidity,A concentration quality inhering in a medium by virtue of the bearer's tendency to hydronate a specific reference base.,A concentration quality inhering in a bearer by virtue of the bearer's containing acid (hydrogen ions).,,
http://purl.obolibrary.org/obo/PATO_0001432,http://purl.obolibrary.org/obo/PATO_0000169,decayed,viability,A quality inhering in a bearer by virtue of the bearer's decomposition into component parts.,An organismal quality inhering in a bearer or a population by virtue of the bearer's disposition to survive and develop normally or the number of surviving individuals in a given population.,,
http://purl.obolibrary.org/obo/PATO_0001435,http://purl.obolibrary.org/obo/PATO_0000141,attachment quality,structure,A structural quality inhering in a bearer by virtue of the bearer's having connection or association with another entity.,"A morphology quality inhering in a bearer by virtue of the bearer's relative position, shape, arrangements and connectivity of an organism's various parts; the pattern underlying its form.",,
http://purl.obolibrary.org/obo/PATO_0001442,http://purl.obolibrary.org/obo/PATO_0000141,wholeness,structure,A structural quality inhering in a bearer by virtue of whether the bearer includes all its components.,"A morphology quality inhering in a bearer by virtue of the bearer's relative position, shape, arrangements and connectivity of an organism's various parts; the pattern underlying its form.",,
http://purl.obolibrary.org/obo/PATO_0001447,http://purl.obolibrary.org/obo/PATO_0000025,calcified,composition,A composition quality inhering in an bearer by virtue of the bearer's being encrusted or impregnated with calcium carbonate (CHEBI:3311).,A single physical entity inhering in an bearer by virtue of the bearer's quantities or relative ratios of subparts.,,
http://purl.obolibrary.org/obo/PATO_0001453,http://purl.obolibrary.org/obo/PATO_0001435,detached from,attachment quality,An attachment quality inhering in a bearer by virtue of the bearer's lacking connection or association with another entity.,A structural quality inhering in a bearer by virtue of the bearer's having connection or association with another entity.,,
http://purl.obolibrary.org/obo/PATO_0001454,http://purl.obolibrary.org/obo/PATO_0000085,sensitivity to oxygen,sensitivity toward,A sensitivity quality inhering in a bearer by virtue of the bearer's dependence on oxygen.,A quality inhering in a bearer by virtue of the bearer's disposition to detect or perceive external stimulation.,,
http://purl.obolibrary.org/obo/PATO_0001472,http://purl.obolibrary.org/obo/PATO_0000587,decreased depth,decreased size,A depth which is relatively low.,A size quality which is relatively low.,,
http://purl.obolibrary.org/obo/PATO_0001472,http://purl.obolibrary.org/obo/PATO_0001595,decreased depth,depth,A depth which is relatively low.,A 1-D extent quality inhering in a bearer by virtue of the bearer's downward or backward or inward dimension.,,
http://purl.obolibrary.org/obo/PATO_0001475,http://purl.obolibrary.org/obo/PATO_0000140,increased position,position,A position which is relatively high.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001475,http://purl.obolibrary.org/obo/PATO_0002305,increased position,increased object quality,A position which is relatively high.,A quality of an object that has a value that is increased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001476,http://purl.obolibrary.org/obo/PATO_0000140,decreased position,position,A positional which is relatively low.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001476,http://purl.obolibrary.org/obo/PATO_0002303,decreased position,decreased object quality,A positional which is relatively low.,A quality of an object that has a value that is decreased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001865,http://purl.obolibrary.org/obo/PATO_0002007,spheroid,convex 3-D shape,A convex 3-D shape quality inhering in a bearer by virtue of the bearer's having a quadric surface in three dimensions obtained by rotating an ellipse about one of its principal axes. Includes spheres and oblate/prolate spheroids.,A complete three dimensional shape in which for every line connecting pair of points on the object is within the object. Or: a shape lacking cavities. Contrast: concave.,,
http://purl.obolibrary.org/obo/PATO_0001509,http://purl.obolibrary.org/obo/PATO_0001241,functionality,physical object quality,A quality of a single physical entity that arises by virtue of whether the bearer exhibits the ability to perform a regular function(s).,A quality which inheres in a continuant.,,
http://purl.obolibrary.org/obo/PATO_0001510,http://purl.obolibrary.org/obo/PATO_0001509,functional,functionality,A functionality quality held by the bearer when the latter is able to perform a regular function(s).,A quality of a single physical entity that arises by virtue of whether the bearer exhibits the ability to perform a regular function(s).,,
http://purl.obolibrary.org/obo/PATO_0001522,http://purl.obolibrary.org/obo/PATO_0000008,sound speed,speed,A physical quality inhering in sound by virtue of the bearer's travelling speed in a given medium under specified conditions.,A physical quality inhering in a bearer by virtue of the bearer's scalar absolute value of the rate of change of the bearer's position.,,
http://purl.obolibrary.org/obo/PATO_0001543,http://purl.obolibrary.org/obo/PATO_0001546,flexibility,quality of a solid,"A physical quality inhering in a bearer by virtue of the bearer's disposition to being turned, bowed, or twisted without breaking.",A physical quality inhering in a bearer by virtue of the bearer's exhibiting the physical characteristics of an entity characterized by particles arranged such that their shape and volume are relatively stable.,,
http://purl.obolibrary.org/obo/PATO_0001544,http://purl.obolibrary.org/obo/PATO_0001543,flexible,flexibility,"A physical quality inhering in a bearer by virtue of the bearer's ability of being turned, bowed, or twisted without breaking.","A physical quality inhering in a bearer by virtue of the bearer's disposition to being turned, bowed, or twisted without breaking.",,
http://purl.obolibrary.org/obo/PATO_0002198,http://purl.obolibrary.org/obo/PATO_0001018,quality of a substance,physical quality,A quality inhering in a bearer by virtue of its constitution.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001559,http://purl.obolibrary.org/obo/PATO_0002305,having extra function,increased object quality,A functionality quality which is held by the bearer when the latter is able to perform additional or different function(s).,A quality of an object that has a value that is increased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001559,http://purl.obolibrary.org/obo/PATO_0001509,having extra function,functionality,A functionality quality which is held by the bearer when the latter is able to perform additional or different function(s).,A quality of a single physical entity that arises by virtue of whether the bearer exhibits the ability to perform a regular function(s).,,
http://purl.obolibrary.org/obo/PATO_0001566,http://purl.obolibrary.org/obo/PATO_0000060,distributed,spatial pattern,A spatial pattern inhering in a bearer by virtue of the bearer's being spread out or scattered about or divided up.,A spatial quality inhering in a bearer by virtue of the bearer's exhibiting repetition of placement of its parts.,,
http://purl.obolibrary.org/obo/PATO_0001629,http://purl.obolibrary.org/obo/PATO_0000330,aggregated,irregular spatial pattern,A spatial pattern inhering in a bearer by virtue of the bearer's being gathered or tending to gather into a mass or whole.,A spatial pattern inhering in a bearer by virtue of the bearer's magnitude of or the relationships between its repeated parts lack consistency.,,
http://purl.obolibrary.org/obo/PATO_0001574,http://purl.obolibrary.org/obo/PATO_0001906,flow rate,movement quality,A physical quality inhering in a bearer by virtue of the bearer's motion characteristic.,A physical quality inhering in a bearer by virtue of the bearer's participation in movement.,,
http://purl.obolibrary.org/obo/PATO_0001583,http://purl.obolibrary.org/obo/PATO_0001227,decreased variability,variant,A variability which is relatively low.,A variability quality inhering in a bearer by virtue of whether the bearer exhibits variation or change.,,
http://purl.obolibrary.org/obo/PATO_0001583,http://purl.obolibrary.org/obo/PATO_0002301,decreased variability,decreased quality,A variability which is relatively low.,A quality that has a value that is decreased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0002301,http://purl.obolibrary.org/obo/PATO_0000069,decreased quality,deviation (from_normal),A quality that has a value that is decreased compared to normal or average.,A quality inhering in a bearer by virtue of the whether the bearer differs from normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001584,http://purl.obolibrary.org/obo/PATO_0001227,increased variability,variant,A variability which is relatively high.,A variability quality inhering in a bearer by virtue of whether the bearer exhibits variation or change.,,
http://purl.obolibrary.org/obo/PATO_0001584,http://purl.obolibrary.org/obo/PATO_0002300,increased variability,increased quality,A variability which is relatively high.,A quality that has a value that is increased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0002300,http://purl.obolibrary.org/obo/PATO_0000069,increased quality,deviation (from_normal),A quality that has a value that is increased compared to normal or average.,A quality inhering in a bearer by virtue of the whether the bearer differs from normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001585,http://purl.obolibrary.org/obo/PATO_0001018,conductivity,physical quality,A physical quality inhering in a bearer by virtue of the bearer's disposition to transmit of an entity through a medium.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001594,http://purl.obolibrary.org/obo/PATO_0001857,arched,concave,A concave quality inhering in a bearer by virtue of the bearer's forming or resembling an arch.,A shape quality in a bearer by virtue of the bearer's curving inward.,,
http://purl.obolibrary.org/obo/PATO_0001596,http://purl.obolibrary.org/obo/PATO_0000586,increased depth,increased size,A depth quality which is relatively high.,A size quality which is relatively high.,,
http://purl.obolibrary.org/obo/PATO_0001596,http://purl.obolibrary.org/obo/PATO_0001595,increased depth,depth,A depth quality which is relatively high.,A 1-D extent quality inhering in a bearer by virtue of the bearer's downward or backward or inward dimension.,,
http://purl.obolibrary.org/obo/PATO_0001598,http://purl.obolibrary.org/obo/PATO_0001018,protruding,physical quality,A quality inhering in a bearer by virtue of the bearer's extending out above or beyond a surface or boundary.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001608,http://purl.obolibrary.org/obo/PATO_0000330,patchy,irregular spatial pattern,"A spatial pattern inhering in a bearer by virtue of the bearer's being marked by, consisting of, or diversified with patches.",A spatial pattern inhering in a bearer by virtue of the bearer's magnitude of or the relationships between its repeated parts lack consistency.,,
