class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/PATO_0000973,http://purl.obolibrary.org/obo/PATO_0000970,porosity,permeability,A permeability quality inhering in a bearer by virtue of the bearer's disposition to admit the passage of gas or liquid through pores or interstices.,A structural quality inhering in a bearer by virtue of the bearer's disposition to being permeated or pervaded by a gas or liquid (as by osmosis or diffusion).,,
http://purl.obolibrary.org/obo/ENVO_09200008,http://purl.obolibrary.org/obo/ENVO_09200009,composition of soil,structure of soil,The composition of some soil.,The structure of some soil.,,
http://purl.obolibrary.org/obo/ENVO_09200008,http://purl.obolibrary.org/obo/PATO_0000025,composition of soil,composition,The composition of some soil.,A single physical entity inhering in an bearer by virtue of the bearer's quantities or relative ratios of subparts.,,
http://purl.obolibrary.org/obo/PATO_0000025,http://purl.obolibrary.org/obo/PATO_0000141,composition,structure,A single physical entity inhering in an bearer by virtue of the bearer's quantities or relative ratios of subparts.,"A morphology quality inhering in a bearer by virtue of the bearer's relative position, shape, arrangements and connectivity of an organism's various parts; the pattern underlying its form.",,
http://purl.obolibrary.org/obo/PATO_0000141,http://purl.obolibrary.org/obo/PATO_0000051,structure,morphology,"A morphology quality inhering in a bearer by virtue of the bearer's relative position, shape, arrangements and connectivity of an organism's various parts; the pattern underlying its form.",A quality of a single physical entity inhering in the bearer by virtue of the bearer's size or shape or structure.,,
http://purl.obolibrary.org/obo/ENVO_09200013,http://purl.obolibrary.org/obo/PATO_0001822,wetness of soil,wetness,The wetness of some soil.,A quality inhering in a bearer by virtue of whether the bearer's being covered by a liquid.,,
http://purl.obolibrary.org/obo/PATO_0001822,http://purl.obolibrary.org/obo/PATO_0001018,wetness,physical quality,A quality inhering in a bearer by virtue of whether the bearer's being covered by a liquid.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/ENVO_09200017,http://purl.obolibrary.org/obo/PATO_0000025,composition of water,composition,The composition of some water.,A single physical entity inhering in an bearer by virtue of the bearer's quantities or relative ratios of subparts.,,
http://purl.obolibrary.org/obo/ENVO_2100000,http://purl.obolibrary.org/obo/ENVO_01000254,anatomical entity environment,environmental system,An environment which is determined by an anatomical entity.,A system which has the disposition to environ one or more material entities.,,
http://purl.obolibrary.org/obo/GEO_000000334,http://purl.obolibrary.org/obo/GEO_000000375,subcontinental land mass,land mass,,,,
http://purl.obolibrary.org/obo/GEO_000000335,http://purl.obolibrary.org/obo/GEO_000000334,contiguous land mass,subcontinental land mass,,,"per the definition of 'contiguous' of ""being in actual contact :  touching along a boundary or at a point"", these land masses share boundaries with other land masses that are part of the same continent, and thus are not surrounded by water like an island.

At some point, we need an 'adjacent to' relation if BFO doesn't provide it.

One question is whether this class encompasses fiat parts of islands.",
http://purl.obolibrary.org/obo/GEO_000000357,http://purl.obolibrary.org/obo/GEO_000000334,contiguous island land mass,subcontinental land mass,A subcontinental land mass that is part of an island and includes part of the land surface of the island.,,"It cannot be a part of the island, for example, that is below water.",
http://purl.obolibrary.org/obo/GEO_000000369,http://purl.obolibrary.org/obo/GEO_000000375,aggregate of contiguous land masses,land mass,,,,
http://purl.obolibrary.org/obo/GEO_000000390,http://purl.obolibrary.org/obo/GEO_000000369,aggregate of islands,aggregate of contiguous land masses,,,,
http://purl.obolibrary.org/obo/GEO_000000787,http://purl.obolibrary.org/obo/IAO_0000109,geodetic coordinate measurement datum,measurement datum,,,latitude and longitude are key subtypes,
http://purl.obolibrary.org/obo/IAO_0000109,http://purl.obolibrary.org/obo/IAO_0000027,measurement datum,data item,,,,
http://purl.obolibrary.org/obo/GEO_000000788,http://purl.obolibrary.org/obo/IAO_0000030,geodetic datum,information content entity,,,Every latitude and longitude measurement is with respect to a geodetic datum.  Most common ones in use are NAD83 and WGS84.,
http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/BFO_0000031,information content entity,generically dependent continuant,,A continuant that is dependent on one or other independent continuant bearers. For every instance of A requires some instance of (an independent continuant type) B but which instance of B serves can change from time to time.,,
http://purl.obolibrary.org/obo/GEO_000000789,http://purl.obolibrary.org/obo/IAO_0000003,plane angle measurement unit label,measurement unit label,,,,
https://w3id.org/inbio#_000004,http://purl.obolibrary.org/obo/NCIT_C171088,population size,population group characteristic,It's the amount of individuals in a population,A characteristic or attribute of a population group.,,
https://w3id.org/inbio#_000004,http://purl.obolibrary.org/obo/NCIT_C171088,taille d'une population,population group characteristic,It's the amount of individuals in a population,A characteristic or attribute of a population group.,,
https://w3id.org/inbio#_000004,http://purl.obolibrary.org/obo/NCIT_C171088,tamaño de la población,population group characteristic,It's the amount of individuals in a population,A characteristic or attribute of a population group.,,
https://w3id.org/inbio#_000004,http://purl.obolibrary.org/obo/NCIT_C171088,размер популяции,population group characteristic,It's the amount of individuals in a population,A characteristic or attribute of a population group.,,
http://purl.obolibrary.org/obo/PATO_0000117,http://purl.obolibrary.org/obo/PATO_0000051,size,morphology,A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude.,A quality of a single physical entity inhering in the bearer by virtue of the bearer's size or shape or structure.,,
http://purl.obolibrary.org/obo/IAO_0000009,http://purl.obolibrary.org/obo/IAO_0000030,data item label,information content entity,,,,
http://purl.obolibrary.org/obo/IAO_0000027,http://purl.obolibrary.org/obo/IAO_0000030,data item,information content entity,,,,
http://purl.obolibrary.org/obo/IAO_0000032,http://purl.obolibrary.org/obo/IAO_0000109,scalar measurement datum,measurement datum,,,,
http://purl.obolibrary.org/obo/IAO_0000078,http://purl.obolibrary.org/obo/IAO_0000102,curation status specification,data about an ontology part,,,,
http://purl.obolibrary.org/obo/IAO_0000102,http://purl.obolibrary.org/obo/IAO_0000027,data about an ontology part,data item,,,,
http://purl.obolibrary.org/obo/IAO_0000225,http://purl.obolibrary.org/obo/IAO_0000102,obsolescence reason specification,data about an ontology part,,,,
http://purl.obolibrary.org/obo/IAO_0000409,http://purl.obolibrary.org/obo/IAO_0000102,denotator type,data about an ontology part,,,,
http://purl.obolibrary.org/obo/IAO_8000000,http://purl.obolibrary.org/obo/IAO_0000102,ontology module,data about an ontology part,,,,
http://purl.obolibrary.org/obo/IAO_8000001,http://purl.obolibrary.org/obo/IAO_8000000,base ontology module,ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000002,http://purl.obolibrary.org/obo/IAO_8000000,editors ontology module,ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000003,http://purl.obolibrary.org/obo/IAO_8000000,main release ontology module,ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000004,http://purl.obolibrary.org/obo/IAO_8000000,bridge ontology module,ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000005,http://purl.obolibrary.org/obo/IAO_8000006,import ontology module,subset ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000006,http://purl.obolibrary.org/obo/IAO_8000000,subset ontology module,ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000007,http://purl.obolibrary.org/obo/IAO_8000006,curation subset ontology module,subset ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000008,http://purl.obolibrary.org/obo/IAO_8000006,analysis subset ontology module,subset ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000009,http://purl.obolibrary.org/obo/IAO_8000006,single layer subset ontology module,subset ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000010,http://purl.obolibrary.org/obo/IAO_8000006,exclusion subset ontology module,subset ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000011,http://purl.obolibrary.org/obo/IAO_8000005,external import ontology module,import ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000012,http://purl.obolibrary.org/obo/IAO_8000006,species subset ontology module,subset ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000013,http://purl.obolibrary.org/obo/IAO_8000000,reasoned ontology module,ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000014,http://purl.obolibrary.org/obo/IAO_8000000,generated ontology module,ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000015,http://purl.obolibrary.org/obo/IAO_8000014,template generated ontology module,generated ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000016,http://purl.obolibrary.org/obo/IAO_8000004,taxonomic bridge ontology module,bridge ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000017,http://purl.obolibrary.org/obo/IAO_8000006,ontology module subsetted by expressivity,subset ontology module,,,,
http://purl.obolibrary.org/obo/IAO_8000018,http://purl.obolibrary.org/obo/IAO_8000017,obo basic subset ontology module,ontology module subsetted by expressivity,,,,
http://purl.obolibrary.org/obo/IAO_8000019,http://purl.obolibrary.org/obo/IAO_8000017,ontology module subsetted by owl profile,ontology module subsetted by expressivity,,,,
http://purl.obolibrary.org/obo/IAO_8000020,http://purl.obolibrary.org/obo/IAO_8000019,el++ ontology module,ontology module subsetted by owl profile,,,,
http://purl.obolibrary.org/obo/NCBITaxon_10239,http://purl.obolibrary.org/obo/NCIT_C40098,viruses,taxon,,Ranked categories for the classification of organisms according to their suspected evolutionary relationships.,,
http://purl.obolibrary.org/obo/NCBITaxon_2,http://purl.obolibrary.org/obo/NCIT_C40098,bacteria,taxon,,Ranked categories for the classification of organisms according to their suspected evolutionary relationships.,,
http://purl.obolibrary.org/obo/NCBITaxon_2157,http://purl.obolibrary.org/obo/NCIT_C40098,archaea,taxon,,Ranked categories for the classification of organisms according to their suspected evolutionary relationships.,,
http://purl.obolibrary.org/obo/NCBITaxon_2759,http://purl.obolibrary.org/obo/NCIT_C40098,eukaryota,taxon,,Ranked categories for the classification of organisms according to their suspected evolutionary relationships.,,
https://w3id.org/inbio#_000056,http://purl.obolibrary.org/obo/NCIT_C40098,protozoa,taxon,,Ranked categories for the classification of organisms according to their suspected evolutionary relationships.,,
https://w3id.org/inbio#_000057,http://purl.obolibrary.org/obo/NCIT_C40098,algae,taxon,,Ranked categories for the classification of organisms according to their suspected evolutionary relationships.,,
http://purl.obolibrary.org/obo/NCBITaxon_117565,http://purl.obolibrary.org/obo/NCBITaxon_1476529,myxini,cyclostomata,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1476529,https://w3id.org/inbio#_000071,cyclostomata,pisces,,,,
http://purl.obolibrary.org/obo/NCBITaxon_117569,http://purl.obolibrary.org/obo/NCBITaxon_1476529,hyperoartia,cyclostomata,,,,
http://purl.obolibrary.org/obo/NCBITaxon_117570,http://purl.obolibrary.org/obo/NCBITaxon_7776,teleostomi,gnathostomata <vertebrate>,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7776,http://purl.obolibrary.org/obo/NCBITaxon_7742,gnathostomata <vertebrate>,vertebrata <metazoa>,,,,
http://purl.obolibrary.org/obo/NCBITaxon_117571,http://purl.obolibrary.org/obo/NCBITaxon_117570,euteleostomi,teleostomi,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1206794,http://purl.obolibrary.org/obo/NCBITaxon_33317,ecdysozoa,protostomia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33317,http://purl.obolibrary.org/obo/NCBITaxon_33213,protostomia,bilateria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1206795,http://purl.obolibrary.org/obo/NCBITaxon_2697495,lophotrochozoa,spiralia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2697495,http://purl.obolibrary.org/obo/NCBITaxon_33317,spiralia,protostomia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1294634,http://purl.obolibrary.org/obo/NCBITaxon_8492,crocodylia,archosauria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1294634,https://w3id.org/inbio#_000048,crocodylia,reptilia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8492,http://purl.obolibrary.org/obo/NCBITaxon_1329799,archosauria,archelosauria,,,,
https://w3id.org/inbio#_000048,http://purl.obolibrary.org/obo/NCBITaxon_7742,reptilia,vertebrata <metazoa>,,,,
http://purl.obolibrary.org/obo/NCBITaxon_131221,http://purl.obolibrary.org/obo/NCBITaxon_35493,streptophytina,streptophyta,,,,
http://purl.obolibrary.org/obo/NCBITaxon_35493,http://purl.obolibrary.org/obo/NCBITaxon_33090,streptophyta,viridiplantae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1329799,http://purl.obolibrary.org/obo/NCBITaxon_32561,archelosauria,sauria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_32561,http://purl.obolibrary.org/obo/NCBITaxon_8457,sauria,sauropsida,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1338369,http://purl.obolibrary.org/obo/NCBITaxon_8287,dipnotetrapodomorpha,sarcopterygii,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8287,http://purl.obolibrary.org/obo/NCBITaxon_117571,sarcopterygii,euteleostomi,,,,
http://purl.obolibrary.org/obo/NCBITaxon_136419,http://purl.obolibrary.org/obo/NCBITaxon_543769,cercozoa,rhizaria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_543769,http://purl.obolibrary.org/obo/NCBITaxon_2698737,rhizaria,sar,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1437010,http://purl.obolibrary.org/obo/NCBITaxon_9347,boreoeutheria,eutheria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9347,http://purl.obolibrary.org/obo/NCBITaxon_32525,eutheria,theria <mammalia>,,,,
https://w3id.org/inbio#_000071,http://purl.obolibrary.org/obo/NCBITaxon_7742,pisces,vertebrata <metazoa>,,,,
http://purl.obolibrary.org/obo/NCBITaxon_197562,http://purl.obolibrary.org/obo/NCBITaxon_197563,pancrustacea,mandibulata,,,,
http://purl.obolibrary.org/obo/NCBITaxon_197563,http://purl.obolibrary.org/obo/NCBITaxon_6656,mandibulata,arthropoda,,,,
http://purl.obolibrary.org/obo/NCBITaxon_6656,http://purl.obolibrary.org/obo/NCBITaxon_88770,arthropoda,panarthropoda,,,,
http://purl.obolibrary.org/obo/NCBITaxon_207598,http://purl.obolibrary.org/obo/NCBITaxon_9604,homininae,hominidae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9604,http://purl.obolibrary.org/obo/NCBITaxon_314295,hominidae,hominoidea,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2608109,http://purl.obolibrary.org/obo/NCBITaxon_2759,haptista,eukaryota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2611352,http://purl.obolibrary.org/obo/NCBITaxon_2759,discoba,eukaryota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2698737,http://purl.obolibrary.org/obo/NCBITaxon_2759,sar,eukaryota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2763,http://purl.obolibrary.org/obo/NCBITaxon_2759,rhodophyta,eukaryota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2763,https://w3id.org/inbio#_000057,rhodophyta,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3027,http://purl.obolibrary.org/obo/NCBITaxon_2759,cryptophyceae,eukaryota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3027,https://w3id.org/inbio#_000057,cryptophyceae,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33090,http://purl.obolibrary.org/obo/NCBITaxon_2759,viridiplantae,eukaryota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33154,http://purl.obolibrary.org/obo/NCBITaxon_2759,opisthokonta,eukaryota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_38254,http://purl.obolibrary.org/obo/NCBITaxon_2759,glaucocystophyceae,eukaryota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_38254,https://w3id.org/inbio#_000057,glaucocystophyceae,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2830,https://w3id.org/inbio#_000057,haptophyta,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2830,http://purl.obolibrary.org/obo/NCBITaxon_2608109,haptophyta,haptista,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2841271,http://purl.obolibrary.org/obo/NCBITaxon_1329799,testudinata,archelosauria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2864,https://w3id.org/inbio#_000057,dinophyceae,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2864,http://purl.obolibrary.org/obo/NCBITaxon_33630,dinophyceae,alveolata,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33630,http://purl.obolibrary.org/obo/NCBITaxon_2698737,alveolata,sar,,,,
http://purl.obolibrary.org/obo/NCBITaxon_29197,https://w3id.org/inbio#_000057,chlorarachniophyceae,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_29197,http://purl.obolibrary.org/obo/NCBITaxon_136419,chlorarachniophyceae,cercozoa,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3035,https://w3id.org/inbio#_000057,euglenida,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3035,http://purl.obolibrary.org/obo/NCBITaxon_33682,euglenida,euglenozoa,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33682,http://purl.obolibrary.org/obo/NCBITaxon_2611352,euglenozoa,discoba,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3041,https://w3id.org/inbio#_000057,chlorophyta,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3041,http://purl.obolibrary.org/obo/NCBITaxon_33090,chlorophyta,viridiplantae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_314146,http://purl.obolibrary.org/obo/NCBITaxon_1437010,euarchontoglires,boreoeutheria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_314293,http://purl.obolibrary.org/obo/NCBITaxon_376913,simiiformes,haplorrhini,,,,
http://purl.obolibrary.org/obo/NCBITaxon_376913,http://purl.obolibrary.org/obo/NCBITaxon_9443,haplorrhini,primates,,,,
http://purl.obolibrary.org/obo/NCBITaxon_314295,http://purl.obolibrary.org/obo/NCBITaxon_9526,hominoidea,catarrhini,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9526,http://purl.obolibrary.org/obo/NCBITaxon_314293,catarrhini,simiiformes,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3193,http://purl.obolibrary.org/obo/NCBITaxon_131221,embryophyta,streptophytina,,,,
http://purl.obolibrary.org/obo/NCBITaxon_32523,http://purl.obolibrary.org/obo/NCBITaxon_1338369,tetrapoda,dipnotetrapodomorpha,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7878,http://purl.obolibrary.org/obo/NCBITaxon_1338369,dipnomorpha,dipnotetrapodomorpha,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7878,https://w3id.org/inbio#_000071,dipnomorpha,pisces,,,,
http://purl.obolibrary.org/obo/NCBITaxon_32524,http://purl.obolibrary.org/obo/NCBITaxon_32523,amniota,tetrapoda,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8292,http://purl.obolibrary.org/obo/NCBITaxon_32523,amphibia,tetrapoda,,,,
http://purl.obolibrary.org/obo/NCBITaxon_32525,http://purl.obolibrary.org/obo/NCBITaxon_40674,theria <mammalia>,mammalia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_40674,http://purl.obolibrary.org/obo/NCBITaxon_32524,mammalia,amniota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8457,http://purl.obolibrary.org/obo/NCBITaxon_32524,sauropsida,amniota,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33213,http://purl.obolibrary.org/obo/NCBITaxon_33154,bilateria,opisthokonta,,,,
http://purl.obolibrary.org/obo/NCBITaxon_4751,http://purl.obolibrary.org/obo/NCBITaxon_33154,fungi,opisthokonta,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33511,http://purl.obolibrary.org/obo/NCBITaxon_33213,deuterostomia,bilateria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33634,https://w3id.org/inbio#_000057,stramenopiles,algae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33634,http://purl.obolibrary.org/obo/NCBITaxon_2698737,stramenopiles,sar,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9443,http://purl.obolibrary.org/obo/NCBITaxon_314146,primates,euarchontoglires,,,,
http://purl.obolibrary.org/obo/NCBITaxon_436486,http://purl.obolibrary.org/obo/NCBITaxon_8492,dinosauria,archosauria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_436489,http://purl.obolibrary.org/obo/NCBITaxon_436486,saurischia,dinosauria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_436491,http://purl.obolibrary.org/obo/NCBITaxon_436489,theropoda,saurischia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_436492,http://purl.obolibrary.org/obo/NCBITaxon_436491,coelurosauria,theropoda,,,,
http://purl.obolibrary.org/obo/NCBITaxon_4762,http://purl.obolibrary.org/obo/NCBITaxon_33634,oomycota,stramenopiles,,,,
http://purl.obolibrary.org/obo/NCBITaxon_50557,http://purl.obolibrary.org/obo/NCBITaxon_6960,insecta,hexapoda,,,,
http://purl.obolibrary.org/obo/NCBITaxon_6960,http://purl.obolibrary.org/obo/NCBITaxon_197562,hexapoda,pancrustacea,,,,
http://purl.obolibrary.org/obo/NCBITaxon_58023,http://purl.obolibrary.org/obo/NCBITaxon_3193,tracheophyta,embryophyta,,,,
http://purl.obolibrary.org/obo/NCBITaxon_6447,http://purl.obolibrary.org/obo/NCBITaxon_1206795,mollusca,lophotrochozoa,,,,
http://purl.obolibrary.org/obo/NCBITaxon_88770,http://purl.obolibrary.org/obo/NCBITaxon_1206794,panarthropoda,ecdysozoa,,,,
http://purl.obolibrary.org/obo/NCBITaxon_6657,http://purl.obolibrary.org/obo/NCBITaxon_197562,crustacea,pancrustacea,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7711,http://purl.obolibrary.org/obo/NCBITaxon_33511,chordata,deuterostomia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7742,http://purl.obolibrary.org/obo/NCBITaxon_89593,vertebrata <metazoa>,craniata <chordata>,,,,
http://purl.obolibrary.org/obo/NCBITaxon_89593,http://purl.obolibrary.org/obo/NCBITaxon_7711,craniata <chordata>,chordata,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7777,http://purl.obolibrary.org/obo/NCBITaxon_7776,chondrichthyes,gnathostomata <vertebrate>,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7777,https://w3id.org/inbio#_000071,chondrichthyes,pisces,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7898,http://purl.obolibrary.org/obo/NCBITaxon_117571,actinopterygii,euteleostomi,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7898,https://w3id.org/inbio#_000071,actinopterygii,pisces,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8459,https://w3id.org/inbio#_000048,testudines,reptilia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8459,http://purl.obolibrary.org/obo/NCBITaxon_2841271,testudines,testudinata,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8504,https://w3id.org/inbio#_000048,lepidosauria,reptilia,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8504,http://purl.obolibrary.org/obo/NCBITaxon_32561,lepidosauria,sauria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8782,http://purl.obolibrary.org/obo/NCBITaxon_436492,aves,coelurosauria,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9605,http://purl.obolibrary.org/obo/NCBITaxon_207598,homo,homininae,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9606,http://purl.obolibrary.org/obo/NCBITaxon_9605,homo sapiens,homo,,,,
http://purl.obolibrary.org/obo/OBI_0001620,http://purl.obolibrary.org/obo/GEO_000000787,latitude coordinate measurement datum,geodetic coordinate measurement datum,,,,latitude and longitude are key subtypes
http://purl.obolibrary.org/obo/OBI_0001621,http://purl.obolibrary.org/obo/GEO_000000787,longitude coordinate measurement datum,geodetic coordinate measurement datum,,,,latitude and longitude are key subtypes
http://purl.obolibrary.org/obo/OBI_0001931,http://purl.obolibrary.org/obo/OBI_0001933,scalar value specification,value specification,,,,
http://purl.obolibrary.org/obo/PATO_0000970,http://purl.obolibrary.org/obo/PATO_0000141,permeability,structure,A structural quality inhering in a bearer by virtue of the bearer's disposition to being permeated or pervaded by a gas or liquid (as by osmosis or diffusion).,"A morphology quality inhering in a bearer by virtue of the bearer's relative position, shape, arrangements and connectivity of an organism's various parts; the pattern underlying its form.",,
http://purl.obolibrary.org/obo/PATO_0000051,http://purl.obolibrary.org/obo/PATO_0001241,morphology,physical object quality,A quality of a single physical entity inhering in the bearer by virtue of the bearer's size or shape or structure.,A quality which inheres in a continuant.,,
http://purl.obolibrary.org/obo/PATO_0001241,http://purl.obolibrary.org/obo/PATO_0000001,physical object quality,quality,A quality which inheres in a continuant.,A dependent entity that inheres in a bearer by virtue of how the bearer is related to other entities,,
http://purl.obolibrary.org/obo/PATO_0000052,http://purl.obolibrary.org/obo/PATO_0000051,shape,morphology,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",A quality of a single physical entity inhering in the bearer by virtue of the bearer's size or shape or structure.,,
http://purl.obolibrary.org/obo/PATO_0001332,http://purl.obolibrary.org/obo/PATO_0000051,amorphous,morphology,A morphology quality inhering in a bearer by virtue of the bearer's lack of distinct morphology.,A quality of a single physical entity inhering in the bearer by virtue of the bearer's size or shape or structure.,,
http://purl.obolibrary.org/obo/PATO_0000140,http://purl.obolibrary.org/obo/PATO_0001018,position,physical quality,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001018,http://purl.obolibrary.org/obo/PATO_0001241,physical quality,physical object quality,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,A quality which inheres in a continuant.,,
http://purl.obolibrary.org/obo/PATO_0001739,http://purl.obolibrary.org/obo/PATO_0001018,radiation quality,physical quality,A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0002198,http://purl.obolibrary.org/obo/PATO_0001018,quality of a substance,physical quality,A quality inhering in a bearer by virtue of its constitution.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0000957,http://purl.obolibrary.org/obo/PATO_0001300,opacity,optical quality,An optical quality which obtains by virtue of the ability of the bearer to absorb visible light.,An EM radiation quality in which the EM radiation is within the fiat range of the spectrum visible deemed to be light.,,
http://purl.obolibrary.org/obo/PATO_0001300,http://purl.obolibrary.org/obo/PATO_0001291,optical quality,electromagnetic (em) radiation quality,An EM radiation quality in which the EM radiation is within the fiat range of the spectrum visible deemed to be light.,A physical quality that inheres in an bearer by virtue of how that bearer interacts with electromagnetic radiation.,,
http://purl.obolibrary.org/obo/PATO_0001154,http://purl.obolibrary.org/obo/PATO_0000052,elongated,shape,A quality inhering in a bearer by virtue of the bearer's length being notably higher than its width.,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0001230,https://w3id.org/inbio#_000083,strength,compound property,A quality inhering in a bearer by virtue of the bearer's power or force.,Attribute resulting from a combination of several traits,,
http://purl.obolibrary.org/obo/PATO_0001291,http://purl.obolibrary.org/obo/PATO_0001739,electromagnetic (em) radiation quality,radiation quality,A physical quality that inheres in an bearer by virtue of how that bearer interacts with electromagnetic radiation.,A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.,,
